seed,round,seat,level,gold,unit_id,definition,star,on_board,column,row,bench
1,13,5,6,39,258,wc_u_elf_ranger,1,0,-1,-1,2
1,13,5,6,39,259,wc_u_orc_guardian,1,0,-1,-1,6
1,13,5,6,39,261,wc_u_orc_mage,1,0,-1,-1,3
1,13,5,6,39,262,wc_u_orc_rogue,1,0,-1,-1,7
1,13,6,6,57,7,wc_u_human_guardian,2,1,3,3,-1
1,13,6,6,57,23,wc_u_halfling_warrior,2,1,3,2,-1
1,13,6,6,57,42,wc_u_orc_warrior,1,0,-1,-1,6
1,13,6,6,57,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,13,6,6,57,61,wc_u_halfling_mage,2,1,2,1,-1
1,13,6,6,57,74,wc_u_halfling_ranger,2,1,2,0,-1
1,13,6,6,57,98,wc_u_human_priest,1,0,-1,-1,3
1,13,6,6,57,103,wc_u_human_priest,1,0,-1,-1,4
1,13,6,6,57,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,13,6,6,57,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,13,6,6,57,132,wc_u_elf_ranger,1,0,-1,-1,0
1,13,6,6,57,178,wc_u_human_warrior,1,1,3,1,-1
1,13,6,6,57,220,wc_u_orc_guardian,1,0,-1,-1,2
1,13,6,6,57,235,wc_u_orc_rogue,1,0,-1,-1,7
1,13,7,6,44,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,13,7,6,44,16,wc_u_orc_rogue,2,1,2,3,-1
1,13,7,6,44,24,wc_u_halfling_warrior,2,1,1,3,-1
1,13,7,6,44,35,wc_u_human_priest,2,0,-1,-1,0
1,13,7,6,44,43,wc_u_human_guardian,2,1,4,3,-1
1,13,7,6,44,113,wc_u_orc_guardian,2,1,3,2,-1
1,13,7,6,44,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,13,7,6,44,125,wc_u_elf_ranger,2,0,-1,-1,3
1,13,7,6,44,142,wc_u_halfling_warrior,2,1,5,3,-1
1,13,7,6,44,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,13,7,6,44,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,13,7,6,44,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,13,7,6,44,250,wc_u_halfling_warrior,1,0,-1,-1,6
1,13,7,6,44,252,wc_u_halfling_warrior,1,0,-1,-1,4
1,14,0,6,43,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,14,0,6,43,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,14,0,6,43,27,wc_u_human_priest,1,0,-1,-1,0
1,14,0,6,43,36,wc_u_human_guardian,2,1,4,3,-1
1,14,0,6,43,52,wc_u_halfling_warrior,2,1,3,2,-1
1,14,0,6,43,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,14,0,6,43,70,wc_u_orc_warrior,2,1,3,3,-1
1,14,0,6,43,127,wc_u_halfling_rogue,2,1,5,3,-1
1,14,0,6,43,181,wc_u_elf_ranger,2,1,3,0,-1
1,14,0,6,43,200,wc_u_orc_warrior,1,0,-1,-1,5
1,14,0,6,43,222,wc_u_halfling_warrior,2,1,2,3,-1
1,14,0,6,43,243,wc_u_human_priest,1,0,-1,-1,1
1,14,0,6,43,245,wc_u_human_mage,1,0,-1,-1,7
1,14,0,6,43,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,14,1,6,55,2,wc_u_halfling_warrior,2,1,3,3,-1
1,14,1,6,55,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,14,1,6,55,18,wc_u_elf_ranger,2,1,4,1,-1
1,14,1,6,55,37,wc_u_elf_rogue,1,1,3,2,-1
1,14,1,6,55,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,14,1,6,55,63,wc_u_human_priest,2,0,-1,-1,3
1,14,1,6,55,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,14,1,6,55,135,wc_u_orc_rogue,1,1,0,2,-1
1,14,1,6,55,158,wc_u_elf_priest,2,0,-1,-1,1
1,14,1,6,55,176,wc_u_human_warrior,1,1,7,3,-1
1,14,1,6,55,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,14,1,6,55,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,14,1,6,55,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,14,1,6,55,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,14,2,6,56,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,14,2,6,56,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,14,2,6,56,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,14,2,6,56,49,wc_u_human_priest,2,1,5,2,-1
1,14,2,6,56,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,14,2,6,56,109,wc_u_human_guardian,1,1,2,3,-1
1,14,2,6,56,170,wc_u_orc_guardian,1,0,-1,-1,5
1,14,2,6,56,188,wc_u_halfling_warrior,2,1,3,2,-1
1,14,2,6,56,198,wc_u_elf_ranger,2,1,3,1,-1
1,14,2,6,56,211,wc_u_orc_warrior,2,1,4,3,-1
1,14,2,6,56,234,wc_u_human_priest,1,0,-1,-1,7
1,14,2,6,56,241,wc_u_human_warrior,1,0,-1,-1,1
1,14,2,6,56,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,14,2,6,56,249,wc_u_orc_warrior,1,0,-1,-1,6
1,14,3,6,60,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,14,3,6,60,12,wc_u_orc_warrior,1,1,4,3,-1
1,14,3,6,60,20,wc_u_halfling_warrior,2,1,5,3,-1
1,14,3,6,60,30,wc_u_halfling_mage,1,0,-1,-1,0
1,14,3,6,60,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,14,3,6,60,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,14,3,6,60,77,wc_u_human_warrior,1,1,3,2,-1
1,14,3,6,60,96,wc_u_human_guardian,1,0,-1,-1,4
1,14,3,6,60,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,14,3,6,60,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,14,3,6,60,110,wc_u_orc_rogue,1,1,2,3,-1
1,14,3,6,60,124,wc_u_human_mage,1,0,-1,-1,6
1,14,3,6,60,171,wc_u_elf_priest,2,0,-1,-1,2
1,14,3,6,60,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,14,4,6,59,13,wc_u_orc_rogue,1,1,2,0,-1
1,14,4,6,59,21,wc_u_halfling_ranger,2,1,3,0,-1
1,14,4,6,59,31,wc_u_dwarf_priest,2,1,4,2,-1
1,14,4,6,59,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,14,4,6,59,50,wc_u_elf_ranger,1,0,-1,-1,2
1,14,4,6,59,60,wc_u_halfling_mage,2,1,3,1,-1
1,14,4,6,59,64,wc_u_elf_priest,1,0,-1,-1,3
1,14,4,6,59,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,14,4,6,59,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,14,4,6,59,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,14,4,6,59,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,14,4,6,59,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,14,4,6,59,251,wc_u_orc_guardian,1,1,0,3,-1
1,14,4,6,59,253,wc_u_halfling_mage,1,0,-1,-1,0
1,14,5,6,46,22,wc_u_halfling_warrior,2,1,1,3,-1
1,14,5,6,46,32,wc_u_halfling_ranger,2,1,3,0,-1
1,14,5,6,46,41,wc_u_orc_guardian,1,0,-1,-1,4
1,14,5,6,46,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,14,5,6,46,82,wc_u_orc_warrior,2,1,2,3,-1
1,14,5,6,46,140,wc_u_halfling_warrior,2,1,4,3,-1
1,14,5,6,46,164,wc_u_halfling_ranger,2,1,2,0,-1
1,14,5,6,46,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,14,5,6,46,258,wc_u_elf_ranger,1,0,-1,-1,2
1,14,5,6,46,259,wc_u_orc_guardian,1,0,-1,-1,6
1,14,5,6,46,272,wc_u_elf_priest,1,0,-1,-1,1
1,14,5,6,46,273,wc_u_elf_ranger,1,0,-1,-1,7
1,14,5,6,46,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,14,5,6,46,275,wc_u_human_guardian,1,0,-1,-1,5
1,14,6,6,63,7,wc_u_human_guardian,2,1,3,3,-1
1,14,6,6,63,23,wc_u_halfling_warrior,2,1,3,2,-1
1,14,6,6,63,42,wc_u_orc_warrior,1,0,-1,-1,6
1,14,6,6,63,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,14,6,6,63,61,wc_u_halfling_mage,2,1,2,1,-1
1,14,6,6,63,74,wc_u_halfling_ranger,2,1,2,0,-1
1,14,6,6,63,98,wc_u_human_priest,2,0,-1,-1,3
1,14,6,6,63,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,14,6,6,63,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,14,6,6,63,132,wc_u_elf_ranger,1,0,-1,-1,0
1,14,6,6,63,178,wc_u_human_warrior,1,1,3,1,-1
1,14,6,6,63,220,wc_u_orc_guardian,1,0,-1,-1,2
1,14,6,6,63,235,wc_u_orc_rogue,1,0,-1,-1,7
1,14,6,6,63,266,wc_u_human_mage,1,0,-1,-1,4
1,14,7,6,43,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,14,7,6,43,16,wc_u_orc_rogue,2,1,2,3,-1
1,14,7,6,43,24,wc_u_halfling_warrior,3,1,1,3,-1
1,14,7,6,43,35,wc_u_human_priest,2,0,-1,-1,0
1,14,7,6,43,43,wc_u_human_guardian,2,1,4,3,-1
1,14,7,6,43,113,wc_u_orc_guardian,2,1,3,2,-1
1,14,7,6,43,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,14,7,6,43,125,wc_u_elf_ranger,2,1,3,0,-1
1,14,7,6,43,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,14,7,6,43,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,14,7,6,43,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,14,7,6,43,267,wc_u_orc_mage,1,0,-1,-1,3
1,14,7,6,43,268,wc_u_elf_rogue,1,0,-1,-1,4
1,14,7,6,43,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,15,0,6,52,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,15,0,6,52,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,15,0,6,52,27,wc_u_human_priest,1,0,-1,-1,0
1,15,0,6,52,36,wc_u_human_guardian,2,1,4,3,-1
1,15,0,6,52,52,wc_u_halfling_warrior,2,1,3,2,-1
1,15,0,6,52,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,15,0,6,52,70,wc_u_orc_warrior,2,1,3,3,-1
1,15,0,6,52,127,wc_u_halfling_rogue,2,1,5,3,-1
1,15,0,6,52,181,wc_u_elf_ranger,2,1,3,0,-1
1,15,0,6,52,200,wc_u_orc_warrior,1,0,-1,-1,5
1,15,0,6,52,222,wc_u_halfling_warrior,2,1,2,3,-1
1,15,0,6,52,243,wc_u_human_priest,1,0,-1,-1,1
1,15,0,6,52,245,wc_u_human_mage,1,0,-1,-1,7
1,15,0,6,52,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,15,1,6,63,2,wc_u_halfling_warrior,2,1,3,3,-1
1,15,1,6,63,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,15,1,6,63,18,wc_u_elf_ranger,2,1,4,1,-1
1,15,1,6,63,37,wc_u_elf_rogue,1,1,3,2,-1
1,15,1,6,63,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,15,1,6,63,63,wc_u_human_priest,2,0,-1,-1,3
1,15,1,6,63,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,15,1,6,63,135,wc_u_orc_rogue,1,1,0,2,-1
1,15,1,6,63,158,wc_u_elf_priest,2,0,-1,-1,1
1,15,1,6,63,176,wc_u_human_warrior,1,1,7,3,-1
1,15,1,6,63,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,15,1,6,63,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,15,1,6,63,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,15,1,6,63,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,15,2,6,64,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,15,2,6,64,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,15,2,6,64,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,15,2,6,64,49,wc_u_human_priest,2,1,5,2,-1
1,15,2,6,64,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,15,2,6,64,109,wc_u_human_guardian,1,1,2,3,-1
1,15,2,6,64,170,wc_u_orc_guardian,1,0,-1,-1,5
1,15,2,6,64,188,wc_u_halfling_warrior,2,1,3,2,-1
1,15,2,6,64,198,wc_u_elf_ranger,2,1,3,1,-1
1,15,2,6,64,211,wc_u_orc_warrior,2,1,4,3,-1
1,15,2,6,64,234,wc_u_human_priest,1,0,-1,-1,7
1,15,2,6,64,241,wc_u_human_warrior,1,0,-1,-1,1
1,15,2,6,64,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,15,2,6,64,249,wc_u_orc_warrior,1,0,-1,-1,6
1,15,3,6,68,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,15,3,6,68,12,wc_u_orc_warrior,1,1,4,3,-1
1,15,3,6,68,20,wc_u_halfling_warrior,2,1,5,3,-1
1,15,3,6,68,30,wc_u_halfling_mage,1,0,-1,-1,0
1,15,3,6,68,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,15,3,6,68,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,15,3,6,68,77,wc_u_human_warrior,1,1,3,2,-1
1,15,3,6,68,96,wc_u_human_guardian,1,0,-1,-1,4
1,15,3,6,68,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,15,3,6,68,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,15,3,6,68,110,wc_u_orc_rogue,1,1,2,3,-1
1,15,3,6,68,124,wc_u_human_mage,1,0,-1,-1,6
1,15,3,6,68,171,wc_u_elf_priest,2,0,-1,-1,2
1,15,3,6,68,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,15,4,6,68,13,wc_u_orc_rogue,1,1,2,0,-1
1,15,4,6,68,21,wc_u_halfling_ranger,2,1,3,0,-1
1,15,4,6,68,31,wc_u_dwarf_priest,2,1,4,2,-1
1,15,4,6,68,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,15,4,6,68,50,wc_u_elf_ranger,1,0,-1,-1,2
1,15,4,6,68,60,wc_u_halfling_mage,2,1,3,1,-1
1,15,4,6,68,64,wc_u_elf_priest,1,0,-1,-1,3
1,15,4,6,68,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,15,4,6,68,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,15,4,6,68,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,15,4,6,68,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,15,4,6,68,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,15,4,6,68,251,wc_u_orc_guardian,1,1,0,3,-1
1,15,4,6,68,253,wc_u_halfling_mage,1,0,-1,-1,0
1,15,5,6,50,22,wc_u_halfling_warrior,2,1,3,3,-1
1,15,5,6,50,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,15,5,6,50,41,wc_u_orc_guardian,2,1,1,3,-1
1,15,5,6,50,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,15,5,6,50,82,wc_u_orc_warrior,2,1,2,3,-1
1,15,5,6,50,140,wc_u_halfling_warrior,2,1,4,3,-1
1,15,5,6,50,164,wc_u_halfling_ranger,2,1,2,0,-1
1,15,5,6,50,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,15,5,6,50,258,wc_u_elf_ranger,1,0,-1,-1,2
1,15,5,6,50,272,wc_u_elf_priest,1,0,-1,-1,1
1,15,5,6,50,273,wc_u_elf_ranger,1,0,-1,-1,7
1,15,5,6,50,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,15,5,6,50,275,wc_u_human_guardian,1,0,-1,-1,5
1,15,5,6,50,277,wc_u_orc_rogue,1,0,-1,-1,6
1,15,6,6,72,7,wc_u_human_guardian,2,1,3,3,-1
1,15,6,6,72,23,wc_u_halfling_warrior,2,1,3,2,-1
1,15,6,6,72,42,wc_u_orc_warrior,1,0,-1,-1,6
1,15,6,6,72,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,15,6,6,72,61,wc_u_halfling_mage,2,1,2,1,-1
1,15,6,6,72,74,wc_u_halfling_ranger,2,1,2,0,-1
1,15,6,6,72,98,wc_u_human_priest,2,0,-1,-1,3
1,15,6,6,72,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,15,6,6,72,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,15,6,6,72,132,wc_u_elf_ranger,1,0,-1,-1,0
1,15,6,6,72,178,wc_u_human_warrior,1,1,3,1,-1
1,15,6,6,72,220,wc_u_orc_guardian,1,0,-1,-1,2
1,15,6,6,72,235,wc_u_orc_rogue,1,0,-1,-1,7
1,15,6,6,72,266,wc_u_human_mage,1,0,-1,-1,4
1,15,7,6,52,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,15,7,6,52,16,wc_u_orc_rogue,2,1,2,3,-1
1,15,7,6,52,24,wc_u_halfling_warrior,3,1,1,3,-1
1,15,7,6,52,35,wc_u_human_priest,2,0,-1,-1,0
1,15,7,6,52,43,wc_u_human_guardian,2,1,4,3,-1
1,15,7,6,52,113,wc_u_orc_guardian,2,1,3,2,-1
1,15,7,6,52,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,15,7,6,52,125,wc_u_elf_ranger,2,1,3,0,-1
1,15,7,6,52,196,wc_u_dwarf_priest,1,0,-1,-1,2
1,15,7,6,52,204,wc_u_dwarf_priest,1,0,-1,-1,5
1,15,7,6,52,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,15,7,6,52,267,wc_u_orc_mage,1,0,-1,-1,3
1,15,7,6,52,268,wc_u_elf_rogue,1,0,-1,-1,4
1,15,7,6,52,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,16,0,6,62,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,16,0,6,62,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,16,0,6,62,27,wc_u_human_priest,1,0,-1,-1,0
1,16,0,6,62,36,wc_u_human_guardian,2,1,4,3,-1
1,16,0,6,62,52,wc_u_halfling_warrior,2,1,3,2,-1
1,16,0,6,62,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,16,0,6,62,70,wc_u_orc_warrior,2,1,3,3,-1
1,16,0,6,62,127,wc_u_halfling_rogue,2,1,5,3,-1
1,16,0,6,62,181,wc_u_elf_ranger,2,1,3,0,-1
1,16,0,6,62,200,wc_u_orc_warrior,1,0,-1,-1,5
1,16,0,6,62,222,wc_u_halfling_warrior,2,1,2,3,-1
1,16,0,6,62,243,wc_u_human_priest,1,0,-1,-1,1
1,16,0,6,62,245,wc_u_human_mage,1,0,-1,-1,7
1,16,0,6,62,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,16,1,6,73,2,wc_u_halfling_warrior,2,1,3,3,-1
1,16,1,6,73,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,16,1,6,73,18,wc_u_elf_ranger,2,1,4,1,-1
1,16,1,6,73,37,wc_u_elf_rogue,1,1,3,2,-1
1,16,1,6,73,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,16,1,6,73,63,wc_u_human_priest,2,0,-1,-1,3
1,16,1,6,73,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,16,1,6,73,135,wc_u_orc_rogue,1,1,0,2,-1
1,16,1,6,73,158,wc_u_elf_priest,2,0,-1,-1,1
1,16,1,6,73,176,wc_u_human_warrior,1,1,7,3,-1
1,16,1,6,73,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,16,1,6,73,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,16,1,6,73,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,16,1,6,73,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,16,2,6,74,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,16,2,6,74,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,16,2,6,74,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,16,2,6,74,49,wc_u_human_priest,2,1,5,2,-1
1,16,2,6,74,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,16,2,6,74,109,wc_u_human_guardian,1,1,2,3,-1
1,16,2,6,74,170,wc_u_orc_guardian,1,0,-1,-1,5
1,16,2,6,74,188,wc_u_halfling_warrior,2,1,3,2,-1
1,16,2,6,74,198,wc_u_elf_ranger,2,1,3,1,-1
1,16,2,6,74,211,wc_u_orc_warrior,2,1,4,3,-1
1,16,2,6,74,234,wc_u_human_priest,1,0,-1,-1,7
1,16,2,6,74,241,wc_u_human_warrior,1,0,-1,-1,1
1,16,2,6,74,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,16,2,6,74,249,wc_u_orc_warrior,1,0,-1,-1,6
1,16,3,6,78,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,16,3,6,78,12,wc_u_orc_warrior,1,1,4,3,-1
1,16,3,6,78,20,wc_u_halfling_warrior,2,1,5,3,-1
1,16,3,6,78,30,wc_u_halfling_mage,1,0,-1,-1,0
1,16,3,6,78,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,16,3,6,78,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,16,3,6,78,77,wc_u_human_warrior,1,1,3,2,-1
1,16,3,6,78,96,wc_u_human_guardian,1,0,-1,-1,4
1,16,3,6,78,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,16,3,6,78,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,16,3,6,78,110,wc_u_orc_rogue,1,1,2,3,-1
1,16,3,6,78,124,wc_u_human_mage,1,0,-1,-1,6
1,16,3,6,78,171,wc_u_elf_priest,2,0,-1,-1,2
1,16,3,6,78,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,16,4,6,78,13,wc_u_orc_rogue,1,1,2,0,-1
1,16,4,6,78,21,wc_u_halfling_ranger,2,1,3,0,-1
1,16,4,6,78,31,wc_u_dwarf_priest,2,1,4,2,-1
1,16,4,6,78,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,16,4,6,78,50,wc_u_elf_ranger,1,0,-1,-1,2
1,16,4,6,78,60,wc_u_halfling_mage,2,1,3,1,-1
1,16,4,6,78,64,wc_u_elf_priest,1,0,-1,-1,3
1,16,4,6,78,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,16,4,6,78,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,16,4,6,78,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,16,4,6,78,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,16,4,6,78,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,16,4,6,78,251,wc_u_orc_guardian,1,1,0,3,-1
1,16,4,6,78,253,wc_u_halfling_mage,1,0,-1,-1,0
1,16,5,6,60,22,wc_u_halfling_warrior,2,1,3,3,-1
1,16,5,6,60,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,16,5,6,60,41,wc_u_orc_guardian,2,1,1,3,-1
1,16,5,6,60,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,16,5,6,60,82,wc_u_orc_warrior,2,1,2,3,-1
1,16,5,6,60,140,wc_u_halfling_warrior,2,1,4,3,-1
1,16,5,6,60,164,wc_u_halfling_ranger,2,1,2,0,-1
1,16,5,6,60,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,16,5,6,60,258,wc_u_elf_ranger,1,0,-1,-1,2
1,16,5,6,60,272,wc_u_elf_priest,1,0,-1,-1,1
1,16,5,6,60,273,wc_u_elf_ranger,1,0,-1,-1,7
1,16,5,6,60,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,16,5,6,60,275,wc_u_human_guardian,1,0,-1,-1,5
1,16,5,6,60,277,wc_u_orc_rogue,1,0,-1,-1,6
1,16,6,6,82,7,wc_u_human_guardian,2,1,3,3,-1
1,16,6,6,82,23,wc_u_halfling_warrior,2,1,3,2,-1
1,16,6,6,82,42,wc_u_orc_warrior,1,0,-1,-1,6
1,16,6,6,82,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,16,6,6,82,61,wc_u_halfling_mage,2,1,2,1,-1
1,16,6,6,82,74,wc_u_halfling_ranger,2,1,2,0,-1
1,16,6,6,82,98,wc_u_human_priest,2,0,-1,-1,3
1,16,6,6,82,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,16,6,6,82,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,16,6,6,82,132,wc_u_elf_ranger,1,0,-1,-1,0
1,16,6,6,82,178,wc_u_human_warrior,1,1,3,1,-1
1,16,6,6,82,220,wc_u_orc_guardian,1,0,-1,-1,2
1,16,6,6,82,235,wc_u_orc_rogue,1,0,-1,-1,7
1,16,6,6,82,266,wc_u_human_mage,1,0,-1,-1,4
1,16,7,6,58,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,16,7,6,58,16,wc_u_orc_rogue,2,1,2,3,-1
1,16,7,6,58,24,wc_u_halfling_warrior,3,1,1,3,-1
1,16,7,6,58,35,wc_u_human_priest,2,0,-1,-1,0
1,16,7,6,58,43,wc_u_human_guardian,2,1,4,3,-1
1,16,7,6,58,113,wc_u_orc_guardian,2,1,3,2,-1
1,16,7,6,58,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,16,7,6,58,125,wc_u_elf_ranger,2,1,3,0,-1
1,16,7,6,58,196,wc_u_dwarf_priest,2,0,-1,-1,2
1,16,7,6,58,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,16,7,6,58,267,wc_u_orc_mage,1,0,-1,-1,3
1,16,7,6,58,268,wc_u_elf_rogue,1,0,-1,-1,4
1,16,7,6,58,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,16,7,6,58,279,wc_u_orc_guardian,1,0,-1,-1,5
1,17,0,6,71,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,17,0,6,71,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,17,0,6,71,27,wc_u_human_priest,1,0,-1,-1,0
1,17,0,6,71,36,wc_u_human_guardian,2,1,4,3,-1
1,17,0,6,71,52,wc_u_halfling_warrior,2,1,3,2,-1
1,17,0,6,71,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,17,0,6,71,70,wc_u_orc_warrior,2,1,3,3,-1
1,17,0,6,71,127,wc_u_halfling_rogue,2,1,5,3,-1
1,17,0,6,71,181,wc_u_elf_ranger,2,1,3,0,-1
1,17,0,6,71,200,wc_u_orc_warrior,1,0,-1,-1,5
1,17,0,6,71,222,wc_u_halfling_warrior,2,1,2,3,-1
1,17,0,6,71,243,wc_u_human_priest,1,0,-1,-1,1
1,17,0,6,71,245,wc_u_human_mage,1,0,-1,-1,7
1,17,0,6,71,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,17,1,6,81,2,wc_u_halfling_warrior,2,1,3,3,-1
1,17,1,6,81,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,17,1,6,81,18,wc_u_elf_ranger,2,1,4,1,-1
1,17,1,6,81,37,wc_u_elf_rogue,1,1,3,2,-1
1,17,1,6,81,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,17,1,6,81,63,wc_u_human_priest,2,0,-1,-1,3
