fight,subject,pressure,star,seed,subject_side,side,formation,instance,unit_id,cost,copies,purchase_gold,local_col,local_row,combat_col,combat_row,initiative,max_health,basic_damage,armor,resistance,basic_bonus_bp,skill_bonus_bp,all_bonus_bp,rate_bonus_bp,support_bonus_bp,movement_bonus_bp
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524225,wc_u_human_warrior,2,1,2,2,3,5,4,4,98000,7200,25,15,3000,0,0,0,0,0
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524226,wc_u_dwarf_warrior,2,1,2,4,3,3,4,5,100000,7000,25,15,3000,0,0,0,0,0
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524227,wc_u_orc_warrior,1,1,1,5,3,2,4,8,95000,6400,20,15,3000,0,0,0,0,0
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524228,wc_u_halfling_warrior,1,1,1,6,3,1,4,2,76000,5400,20,10,3000,0,0,0,0,0
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524229,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,6,118000,4800,30,30,0,0,0,0,0,0
149,Iri_Rogue4,Warrior4_frontline,1,3301,0,1,Warrior4_frontline,313524230,wc_u_elf_mage,3,1,3,3,1,4,6,11,69000,4800,8,30,0,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572801,wc_u_human_warrior,2,1,2,2,3,2,3,1,98000,7200,25,15,3000,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572802,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,25,15,3000,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572803,wc_u_orc_warrior,1,1,1,5,3,5,3,10,95000,6400,20,15,3000,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572804,wc_u_halfling_warrior,1,1,1,6,3,6,3,0,76000,5400,20,10,3000,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572805,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,30,0,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,0,Warrior4_frontline,314572806,wc_u_elf_mage,3,1,3,3,1,3,1,3,69000,4800,8,30,0,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621377,wc_u_human_guardian,1,1,1,3,3,4,4,4,105000,4800,50,15,0,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621378,wc_u_dwarf_guardian,1,1,1,4,3,3,4,5,110000,4400,55,10,0,0,0,0,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621379,wc_u_elf_rogue,3,1,3,1,3,6,4,8,79000,7400,18,12,0,0,0,3000,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621380,wc_u_orc_rogue,2,1,2,6,3,1,4,2,82000,6700,15,10,0,0,0,3000,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621381,wc_u_halfling_rogue,2,1,2,2,3,5,4,6,66000,5800,12,12,0,0,0,3000,0,0
150,Iri_Rogue4,Warrior4_frontline,1,3301,1,1,Iri_Rogue4,315621382,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,11,73000,6500,15,20,0,0,0,3000,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669953,wc_u_human_guardian,1,1,1,3,3,3,3,2,105000,4800,50,15,0,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669954,wc_u_dwarf_guardian,1,1,1,4,3,4,3,9,110000,4400,55,10,0,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669955,wc_u_elf_rogue,3,1,3,1,3,1,3,3,79000,7400,18,12,0,0,0,3000,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669956,wc_u_orc_rogue,2,1,2,6,3,6,3,0,82000,6700,15,10,0,0,0,3000,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669957,wc_u_halfling_rogue,2,1,2,2,3,2,3,5,66000,5800,12,12,0,0,0,3000,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,0,Iri_Rogue4,316669958,wc_u_dragonkin_rogue,3,1,3,5,3,5,3,10,73000,6500,15,20,0,0,0,3000,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718529,wc_u_human_warrior,2,1,2,2,3,5,4,7,98000,7200,25,15,3000,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718530,wc_u_dwarf_warrior,2,1,2,4,3,3,4,11,100000,7000,25,15,3000,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718531,wc_u_orc_warrior,1,1,1,5,3,2,4,1,95000,6400,20,15,3000,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718532,wc_u_halfling_warrior,1,1,1,6,3,1,4,4,76000,5400,20,10,3000,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718533,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,8,118000,4800,30,30,0,0,0,0,0,0
151,Iri_Rogue4,Warrior4_frontline,1,4409,0,1,Warrior4_frontline,317718534,wc_u_elf_mage,3,1,3,3,1,4,6,6,69000,4800,8,30,0,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767105,wc_u_human_warrior,2,1,2,2,3,2,3,2,98000,7200,25,15,3000,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767106,wc_u_dwarf_warrior,2,1,2,4,3,4,3,9,100000,7000,25,15,3000,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767107,wc_u_orc_warrior,1,1,1,5,3,5,3,3,95000,6400,20,15,3000,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767108,wc_u_halfling_warrior,1,1,1,6,3,6,3,0,76000,5400,20,10,3000,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767109,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,5,118000,4800,30,30,0,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,0,Warrior4_frontline,318767110,wc_u_elf_mage,3,1,3,3,1,3,1,10,69000,4800,8,30,0,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815681,wc_u_human_guardian,1,1,1,3,3,4,4,7,105000,4800,50,15,0,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815682,wc_u_dwarf_guardian,1,1,1,4,3,3,4,11,110000,4400,55,10,0,0,0,0,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815683,wc_u_elf_rogue,3,1,3,1,3,6,4,1,79000,7400,18,12,0,0,0,3000,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815684,wc_u_orc_rogue,2,1,2,6,3,1,4,4,82000,6700,15,10,0,0,0,3000,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815685,wc_u_halfling_rogue,2,1,2,2,3,5,4,8,66000,5800,12,12,0,0,0,3000,0,0
152,Iri_Rogue4,Warrior4_frontline,1,4409,1,1,Iri_Rogue4,319815686,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,6,73000,6500,15,20,0,0,0,3000,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864257,wc_u_human_guardian,1,3,3,3,3,3,3,4,189000,8640,50,15,0,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864258,wc_u_dwarf_guardian,1,3,3,4,3,4,3,8,198000,7920,55,10,0,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864259,wc_u_elf_rogue,3,3,9,1,3,1,3,9,142200,13320,18,12,0,0,0,3000,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864260,wc_u_orc_rogue,2,3,6,6,3,6,3,7,147600,12060,15,10,0,0,0,3000,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864261,wc_u_halfling_rogue,2,3,6,2,3,2,3,0,118800,10440,12,12,0,0,0,3000,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,0,Iri_Rogue4,320864262,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,6,131400,11700,15,20,0,0,0,3000,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912833,wc_u_human_warrior,2,3,6,2,3,5,4,1,176400,12960,25,15,3000,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912834,wc_u_dwarf_warrior,2,3,6,4,3,3,4,10,180000,12600,25,15,3000,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912835,wc_u_orc_warrior,1,3,3,5,3,2,4,3,171000,11520,20,15,3000,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912836,wc_u_halfling_warrior,1,3,3,6,3,1,4,11,136800,9720,20,10,3000,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912837,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,2,212400,8640,30,30,0,0,0,0,0,0
153,Iri_Rogue4,Warrior4_frontline,2,1103,0,1,Warrior4_frontline,321912838,wc_u_elf_mage,3,3,9,3,1,4,6,5,124200,8640,8,30,0,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961409,wc_u_human_warrior,2,3,6,2,3,2,3,4,176400,12960,25,15,3000,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961410,wc_u_dwarf_warrior,2,3,6,4,3,4,3,8,180000,12600,25,15,3000,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961411,wc_u_orc_warrior,1,3,3,5,3,5,3,9,171000,11520,20,15,3000,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961412,wc_u_halfling_warrior,1,3,3,6,3,6,3,7,136800,9720,20,10,3000,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961413,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,0,212400,8640,30,30,0,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,0,Warrior4_frontline,322961414,wc_u_elf_mage,3,3,9,3,1,3,1,6,124200,8640,8,30,0,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009985,wc_u_human_guardian,1,3,3,3,3,4,4,1,189000,8640,50,15,0,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009986,wc_u_dwarf_guardian,1,3,3,4,3,3,4,10,198000,7920,55,10,0,0,0,0,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009987,wc_u_elf_rogue,3,3,9,1,3,6,4,3,142200,13320,18,12,0,0,0,3000,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009988,wc_u_orc_rogue,2,3,6,6,3,1,4,11,147600,12060,15,10,0,0,0,3000,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009989,wc_u_halfling_rogue,2,3,6,2,3,5,4,2,118800,10440,12,12,0,0,0,3000,0,0
154,Iri_Rogue4,Warrior4_frontline,2,1103,1,1,Iri_Rogue4,324009990,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,5,131400,11700,15,20,0,0,0,3000,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058561,wc_u_human_guardian,1,3,3,3,3,3,3,7,189000,8640,50,15,0,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058562,wc_u_dwarf_guardian,1,3,3,4,3,4,3,11,198000,7920,55,10,0,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058563,wc_u_elf_rogue,3,3,9,1,3,1,3,5,142200,13320,18,12,0,0,0,3000,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058564,wc_u_orc_rogue,2,3,6,6,3,6,3,8,147600,12060,15,10,0,0,0,3000,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058565,wc_u_halfling_rogue,2,3,6,2,3,2,3,1,118800,10440,12,12,0,0,0,3000,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,0,Iri_Rogue4,325058566,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,0,131400,11700,15,20,0,0,0,3000,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107137,wc_u_human_warrior,2,3,6,2,3,5,4,10,176400,12960,25,15,3000,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107138,wc_u_dwarf_warrior,2,3,6,4,3,3,4,6,180000,12600,25,15,3000,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107139,wc_u_orc_warrior,1,3,3,5,3,2,4,2,171000,11520,20,15,3000,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107140,wc_u_halfling_warrior,1,3,3,6,3,1,4,9,136800,9720,20,10,3000,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107141,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,4,212400,8640,30,30,0,0,0,0,0,0
155,Iri_Rogue4,Warrior4_frontline,2,2207,0,1,Warrior4_frontline,326107142,wc_u_elf_mage,3,3,9,3,1,4,6,3,124200,8640,8,30,0,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155713,wc_u_human_warrior,2,3,6,2,3,2,3,7,176400,12960,25,15,3000,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155714,wc_u_dwarf_warrior,2,3,6,4,3,4,3,11,180000,12600,25,15,3000,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155715,wc_u_orc_warrior,1,3,3,5,3,5,3,5,171000,11520,20,15,3000,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155716,wc_u_halfling_warrior,1,3,3,6,3,6,3,8,136800,9720,20,10,3000,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155717,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,1,212400,8640,30,30,0,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,0,Warrior4_frontline,327155718,wc_u_elf_mage,3,3,9,3,1,3,1,0,124200,8640,8,30,0,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204289,wc_u_human_guardian,1,3,3,3,3,4,4,10,189000,8640,50,15,0,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204290,wc_u_dwarf_guardian,1,3,3,4,3,3,4,6,198000,7920,55,10,0,0,0,0,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204291,wc_u_elf_rogue,3,3,9,1,3,6,4,2,142200,13320,18,12,0,0,0,3000,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204292,wc_u_orc_rogue,2,3,6,6,3,1,4,9,147600,12060,15,10,0,0,0,3000,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204293,wc_u_halfling_rogue,2,3,6,2,3,5,4,4,118800,10440,12,12,0,0,0,3000,0,0
156,Iri_Rogue4,Warrior4_frontline,2,2207,1,1,Iri_Rogue4,328204294,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,3,131400,11700,15,20,0,0,0,3000,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252865,wc_u_human_guardian,1,3,3,3,3,3,3,1,189000,8640,50,15,0,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252866,wc_u_dwarf_guardian,1,3,3,4,3,4,3,9,198000,7920,55,10,0,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252867,wc_u_elf_rogue,3,3,9,1,3,1,3,10,142200,13320,18,12,0,0,0,3000,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252868,wc_u_orc_rogue,2,3,6,6,3,6,3,0,147600,12060,15,10,0,0,0,3000,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252869,wc_u_halfling_rogue,2,3,6,2,3,2,3,7,118800,10440,12,12,0,0,0,3000,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,0,Iri_Rogue4,329252870,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,3,131400,11700,15,20,0,0,0,3000,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301441,wc_u_human_warrior,2,3,6,2,3,5,4,4,176400,12960,25,15,3000,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301442,wc_u_dwarf_warrior,2,3,6,4,3,3,4,5,180000,12600,25,15,3000,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301443,wc_u_orc_warrior,1,3,3,5,3,2,4,8,171000,11520,20,15,3000,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301444,wc_u_halfling_warrior,1,3,3,6,3,1,4,2,136800,9720,20,10,3000,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301445,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,6,212400,8640,30,30,0,0,0,0,0,0
157,Iri_Rogue4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,330301446,wc_u_elf_mage,3,3,9,3,1,4,6,11,124200,8640,8,30,0,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350017,wc_u_human_warrior,2,3,6,2,3,2,3,1,176400,12960,25,15,3000,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350018,wc_u_dwarf_warrior,2,3,6,4,3,4,3,9,180000,12600,25,15,3000,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350019,wc_u_orc_warrior,1,3,3,5,3,5,3,10,171000,11520,20,15,3000,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350020,wc_u_halfling_warrior,1,3,3,6,3,6,3,0,136800,9720,20,10,3000,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350021,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,7,212400,8640,30,30,0,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,331350022,wc_u_elf_mage,3,3,9,3,1,3,1,3,124200,8640,8,30,0,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398593,wc_u_human_guardian,1,3,3,3,3,4,4,4,189000,8640,50,15,0,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398594,wc_u_dwarf_guardian,1,3,3,4,3,3,4,5,198000,7920,55,10,0,0,0,0,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398595,wc_u_elf_rogue,3,3,9,1,3,6,4,8,142200,13320,18,12,0,0,0,3000,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398596,wc_u_orc_rogue,2,3,6,6,3,1,4,2,147600,12060,15,10,0,0,0,3000,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398597,wc_u_halfling_rogue,2,3,6,2,3,5,4,6,118800,10440,12,12,0,0,0,3000,0,0
158,Iri_Rogue4,Warrior4_frontline,2,3301,1,1,Iri_Rogue4,332398598,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,11,131400,11700,15,20,0,0,0,3000,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447169,wc_u_human_guardian,1,3,3,3,3,3,3,2,189000,8640,50,15,0,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447170,wc_u_dwarf_guardian,1,3,3,4,3,4,3,9,198000,7920,55,10,0,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447171,wc_u_elf_rogue,3,3,9,1,3,1,3,3,142200,13320,18,12,0,0,0,3000,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447172,wc_u_orc_rogue,2,3,6,6,3,6,3,0,147600,12060,15,10,0,0,0,3000,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447173,wc_u_halfling_rogue,2,3,6,2,3,2,3,5,118800,10440,12,12,0,0,0,3000,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,0,Iri_Rogue4,333447174,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,10,131400,11700,15,20,0,0,0,3000,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495745,wc_u_human_warrior,2,3,6,2,3,5,4,7,176400,12960,25,15,3000,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495746,wc_u_dwarf_warrior,2,3,6,4,3,3,4,11,180000,12600,25,15,3000,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495747,wc_u_orc_warrior,1,3,3,5,3,2,4,1,171000,11520,20,15,3000,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495748,wc_u_halfling_warrior,1,3,3,6,3,1,4,4,136800,9720,20,10,3000,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495749,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,8,212400,8640,30,30,0,0,0,0,0,0
159,Iri_Rogue4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,334495750,wc_u_elf_mage,3,3,9,3,1,4,6,6,124200,8640,8,30,0,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544321,wc_u_human_warrior,2,3,6,2,3,2,3,2,176400,12960,25,15,3000,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544322,wc_u_dwarf_warrior,2,3,6,4,3,4,3,9,180000,12600,25,15,3000,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544323,wc_u_orc_warrior,1,3,3,5,3,5,3,3,171000,11520,20,15,3000,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544324,wc_u_halfling_warrior,1,3,3,6,3,6,3,0,136800,9720,20,10,3000,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544325,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,5,212400,8640,30,30,0,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,335544326,wc_u_elf_mage,3,3,9,3,1,3,1,10,124200,8640,8,30,0,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592897,wc_u_human_guardian,1,3,3,3,3,4,4,7,189000,8640,50,15,0,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592898,wc_u_dwarf_guardian,1,3,3,4,3,3,4,11,198000,7920,55,10,0,0,0,0,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592899,wc_u_elf_rogue,3,3,9,1,3,6,4,1,142200,13320,18,12,0,0,0,3000,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592900,wc_u_orc_rogue,2,3,6,6,3,1,4,4,147600,12060,15,10,0,0,0,3000,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592901,wc_u_halfling_rogue,2,3,6,2,3,5,4,8,118800,10440,12,12,0,0,0,3000,0,0
160,Iri_Rogue4,Warrior4_frontline,2,4409,1,1,Iri_Rogue4,336592902,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,6,131400,11700,15,20,0,0,0,3000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641473,wc_u_human_guardian,1,1,1,3,3,3,3,4,105000,4800,50,15,0,0,0,0,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641474,wc_u_dwarf_guardian,1,1,1,4,3,4,3,8,110000,4400,55,10,0,0,0,0,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641475,wc_u_elf_rogue,3,1,3,1,3,1,3,9,79000,7400,18,12,0,0,0,3000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641476,wc_u_orc_rogue,2,1,2,6,3,6,3,7,82000,6700,15,10,0,0,0,3000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641477,wc_u_halfling_rogue,2,1,2,2,3,2,3,0,66000,5800,12,12,0,0,0,3000,0,0
